trade_date,source_rows,excluded_exchange_rows,all_active_rows,all_up_fraction,all_down_fraction,all_median_return,all_mean_return,all_down_amount_fraction,all_large_down_fraction,shanghai_active_rows,shanghai_up_fraction,shanghai_down_fraction,shanghai_median_return,shanghai_mean_return,shanghai_down_amount_fraction,shanghai_large_down_fraction
20210831,4561,111,4450,0.46898876404494383,0.5092134831460674,-0.0011225,-0.0005218229213483145,0.44575126252236941,0.23483146067415731,1969,0.52310817673946164,0.45810055865921789,0.0017649999999999999,0.0026344946673438297,0.38656502106966556,0.20467242254951754
20210901,4565,114,4451,0.49943832846551339,0.48011682767917324,0,-0.0026916708604807914,0.53610271418432276,0.28622781397438779,1970,0.52081218274111674,0.45837563451776647,0.0018535000000000001,-0.0013488979695431471,0.47811304961038659,0.26446700507614213
20210902,4561,112,4449,0.59361654304338052,0.37514048100696784,0.0044540000000000005,0.01080295886716116,0.2922725041876989,0.09440323668240054,1969,0.58963941086846117,0.37582529202640935,0.0042920000000000007,0.010911482986287455,0.27926837181480424,0.093448450990350429
20210903,4575,126,4449,0.5506855473140031,0.42481456507080245,0.0029149999999999996,0.0014901469993256911,0.55843393071285452,0.19105416947628681,1969,0.52767902488572882,0.44540375825292028,0.0019120000000000001,-9.2392585068562722e-05,0.5848462041105803,0.19400711020822753
20210906,4596,145,4451,0.69332734217029879,0.27319703437429793,0.0077849999999999994,0.012614658054369803,0.308968617843905,0.074140642552235458,1970,0.70964467005076137,0.2512690355329949,0.0085360000000000002,0.013080983248730964,0.30139674170821906,0.065482233502538068
20210907,4590,135,4455,0.65432098765432101,0.31088664421997753,0.0053620000000000004,0.012154212345679011,0.22576041335760449,0.052525252525252523,1971,0.67174023338406896,0.29325215626585488,0.0063690000000000005,0.012653918822932523,0.17179112811640004,0.049213597158802636
20210908,4588,131,4457,0.61431456136414631,0.36751177922369305,0.0056520000000000008,0.0083562346870091984,0.42289103365137382,0.13080547453444022,1972,0.60699797160243407,0.36916835699797163,0.0049419999999999993,0.0072149056795131851,0.43453974398047762,0.12170385395537525
20210909,4594,132,4462,0.43747198565665618,0.53115194979829672,-0.0020020000000000003,0.0014338749439713131,0.42842656931189543,0.18646346929627969,1974,0.47771023302938198,0.49341438703140833,0,0.0029320086119554219,0.40206227703411207,0.16109422492401215
20210910,4592,129,4463,0.3275823437149899,0.65561281649114944,-0.0085339999999999999,-0.0036770506385839122,0.44664263730839487,0.25095227425498545,1975,0.33670886075949369,0.64658227848101268,-0.0080040000000000007,-0.0018158384810126585,0.43944271229168785,0.23848101265822785
20210913,4599,130,4469,0.55426269859028865,0.42313716715148803,0.0031849999999999999,0.0068138874468561192,0.40062168349537997,0.17811590959946297,1976,0.55161943319838058,0.43016194331983804,0.0031465,0.0061999559716599192,0.39561617775079205,0.17661943319838055
20210914,4600,127,4473,0.25799239883746927,0.7306058573664207,-0.015343000000000001,-0.0077084527162977852,0.60237018545123222,0.39660183322155151,1977,0.22357106727364695,0.76631259484066772,-0.016878000000000001,-0.011151797167425393,0.67702937430655086,0.42134547293879615
20210915,4601,128,4473,0.56561591772859376,0.40956852224457857,0.0033,0.0061853677621283255,0.43966989552584118,0.14017437961099932,1978,0.55915065722952473,0.41456016177957533,0.0026670000000000001,0.0056261996966632958,0.44647613763765442,0.1385237613751264
20210916,4597,124,4473,0.2376481108875475,0.7458081824279007,-0.014697,-0.013473927565392353,0.71852921250345969,0.40263805052537449,1979,0.22637695805962607,0.75290550783223853,-0.013547,-0.012951933299646286,0.70295157678024578,0.37796867104598281
20210917,4593,119,4474,0.39673670093875729,0.58314707197139026,-0.0058945000000000004,-0.0026661660706303082,0.4998100302937904,0.24944121591417076,1980,0.4116161616161616,0.56565656565656564,-0.0039900000000000005,-0.00049374444444444442,0.49485664110612237,0.21262626262626264
20210922,4606,135,4471,0.4828897338403042,0.49183627823753073,0,0.0045614909416237985,0.41390384801461599,0.17401028852605682,1979,0.50227387569479531,0.47599797877716016,0.000513,0.0054067104598281958,0.35125931719695225,0.15866599292572006
20210923,4615,144,4471,0.65421605904719304,0.32364124356967122,0.0070860000000000003,0.0075694806530977408,0.43388107880697147,0.14046074703645717,1979,0.64022233451237998,0.33804951995957555,0.0060829999999999999,0.0065343501768569982,0.4503094360905211,0.13744315310763011
20210924,4613,141,4472,0.2204830053667263,0.77079606440071557,-0.0186435,-0.013782953711985686,0.64116389421340958,0.47383720930232559,1977,0.21901871522508851,0.77035912999494183,-0.017295999999999999,-0.015895310065756195,0.65677658213300139,0.44764795144157815
20210927,4608,138,4470,0.19261744966442954,0.80290827740492166,-0.029821500000000001,-0.026266919463087249,0.66237346798432795,0.63445190156599551,1975,0.20962025316455696,0.78379746835443043,-0.027140000000000001,-0.024776127594936709,0.66668683986574695,0.59443037974683544
