trade_date,contract_rows,P_contract_rows,P_volume,P_amount,P_interest,C_contract_rows,C_volume,C_amount,C_interest,near_put_interest_share,far_put_interest_share,near_interest_share,put_interest_term_spread,matched_put_interest_growth,matched_call_interest_growth,matched_interest_imbalance,matched_contract_rows,matched_prior_interest_coverage
20260305,128,64,325159,15149.102355999999,568046,64,345767,13826.826714999999,743481,0.40919793586978354,0.49619264706697946,0.725039591255079,-0.086994711197195929,-0.0052082238800742527,0.015095060927740041,-0.010763783665593869,128,1
20260306,128,64,238376,9603.3989520000014,587796,64,325015,10604.843237999999,764239,0.4152401448721269,0.48482873793989539,0.71965296756370956,-0.069588593067768489,0.034768311017065519,0.027920014095854501,-0.00076856976638681478,128,1
20260309,128,64,554969,29976.611135000003,579012,64,560910,19232.863858999997,781036,0.40283372559471409,0.47933675161598616,0.70072600378810157,-0.076503026021272069,-0.014943960149439602,0.021978726550202228,-0.018920368185734837,128,1
20260310,132,66,255230,9928.254872999998,589036,66,297096,11973.961649999999,785728,0.41026961070736356,0.46913368148303297,0.69091931415137431,-0.058864070775669408,0.014693995979357942,0.0056130575287182665,0.0030322459207322095,128,1
20260311,132,66,203489,7751.5948679999992,605784,66,288099,9148.989626999999,791882,0.41839068334774993,0.46512010602954063,0.67825932662023691,-0.0467294226817907,0.028432897140412472,0.0078322269284027048,0.0077060499111120161,132,1
20260312,132,66,337582,13928.202551,606766,66,345929,12232.504080999997,819228,0.40739494909427476,0.46112409205628574,0.66295860992402489,-0.053729142962010978,0.0016210398425841553,0.034532922834462708,-0.018862875679883463,132,1
20260313,132,66,312465,12699.617526,616856,66,333283,11243.750902,825023,0.4088489959131868,0.46358541174586654,0.65352155069877571,-0.054736415832679741,0.016629145337741402,0.0070737328313973643,0.0030119341315601607,132,1
20260316,132,66,431122,20504.436498000003,609814,66,455830,16461.910793999999,831581,0.39974746326965227,0.46208199529802652,0.62581526923570574,-0.062334532028374245,-0.011415954452903108,0.0079488693042496991,-0.0094321368159186736,132,1
20260317,132,66,506373,20180.280228,603714,66,690612,22534.680385000003,810167,0.40511030960528993,0.45949842213060715,0.59769952351011157,-0.054388112525317223,-0.01000305011036152,-0.025750949095758559,0.010624429805847806,132,1
20260318,132,66,383205,16859.155929,612455,66,516859,16456.042188000003,847993,0.39010737908311094,0.46073855849332346,0.5858250345099586,-0.070631179410212519,0.014478710117704741,0.04668913939965464,-0.020571038156676553,132,1
20260319,132,66,609564,27191.27347,615138,66,605939,19765.162510000002,910731,0.36935609210275749,0.44511641304954869,0.55407574306837615,-0.075760320946791193,0.0043807300128172683,0.073984101283854936,-0.041120943710423102,132,1
20260320,132,66,462644,25073.702192999997,618886,66,686311,16726.546645000002,954117,0.34893338637883436,0.44277920754919309,0.52572245571051046,-0.093845821170358723,0.0060929417464048721,0.04763865510232989,-0.025977328328971885,132,1
20260323,140,70,998446,75612.267726999999,585348,70,1185148,34440.288621999993,1080213,0.33172285333210688,0.42270645823464392,0.78326761973893477,-0.090983604902537041,-0.10295434054090737,0.12706617741849269,-0.1175795596066886,132,1
20260324,156,78,636767,42146.187180999994,575049,78,900620,26590.647876000003,1054649,0.33349626018560796,0.41527945544939421,0.76327761339831057,-0.081783195263786246,-0.060056581725742637,-0.024898793108396215,-0.0049580891963728734,140,1
20260325,156,78,444392,26177.300611000002,545408,78,686722,22448.277946999999,1000087,0.3333857361326909,0.40869324225128456,0.74084807780031636,-0.075307506118593659,-0.051545172672241846,-0.051734747769163009,0.015291790258072355,156,1
20260326,120,60,398502,20343.450911999997,482350,60,735225,18175.863321999997,681286,0.41847317659899097,0.40814222964779434,0.61731331791041189,0.010330946951196629,0.056274658316282117,0.085957695579967047,-0.026309751143964062,102,0.68241307801060502
20260327,122,61,319753,16119.128280999999,509964,61,387140,13470.158063000001,712715,0.42287371967241744,0.40790303399650429,0.61348972215929121,0.014970685675913142,0.055320825126982484,0.046076097263117108,-0.0040450793890873093,120,1
20260330,122,61,349696,19247.809147000007,528627,61,457721,16123.936063000001,729268,0.42493576362569146,0.41280423585169584,0.61353213106022364,0.012131527773995621,0.036596700943596017,0.023225272373950317,0.0017257186882247916,122,1
20260331,122,61,385688,17891.220807000002,542943,61,451311,16780.998967,751907,0.42241558943666035,0.41434300533110668,0.61523883075259678,0.0080725841055536707,0.02708147710956875,0.03104345727496613,-0.0066166094944331601,122,1
20260401,122,61,350484,14427.224573000001,550929,61,581160,18550.687806000005,716137,0.44579454168218335,0.41877108461798263,0.5934023957710175,0.027023457064200729,0.014708726330388272,-0.047572372647149183,0.033792331158049194,122,1
20260402,122,61,359668,15650.363690000002,561016,61,328273,12902.559596000001,755160,0.42949447516287742,0.4215060917604711,0.59346850269264906,0.0079883834024063183,0.018309074309030747,0.054490970303168247,-0.02283701085815577,122,1
20260403,122,61,299880,13593.057928,570241,61,404779,10882.695718000001,798729,0.41323149362726863,0.42145909834015421,0.59696852378065257,-0.0082276047128855834,0.016443381293938141,0.057695058000953439,-0.02609377469274626,122,1
20260407,122,61,272043,11437.648035,573990,61,317315,9576.3160179999977,814821,0.4130249142128295,0.41369609014245218,0.59613655133779897,-0.00067117592962268047,0.0065744132743874957,0.020147008559849459,-0.0090162677049168347,122,1
20260408,122,61,531565,16840.153385000001,583010,61,731970,29304.567384000005,736783,0.45461407224618505,0.42541987199318032,0.55913995603856059,0.029194200253004732,0.015714559487099079,-0.09577318208539054,0.062685275390243891,122,1
20260409,124,62,237201,8771.3992830000007,591276,62,334148,11634.467477999999,766144,0.44247277276392238,0.42688753583453826,0.55825684018211019,0.015585236929384128,0.014092382634946228,0.037678665224360496,-0.014809140524309494,122,1
20260410,124,62,341003,11981.998220999998,589827,62,519025,18881.247865000001,743143,0.45646144240810216,0.4258834772271245,0.54311499883718317,0.030577965180977662,-0.0024506321920727378,-0.030021771364129982,0.015877178765599447,124,1
20260413,124,62,194621,6811.5630649999994,599617,62,282831,9770.7880109999987,755973,0.4550756622624974,0.4279866616708029,0.52945875965446776,0.027089000591694501,0.016598087235748786,0.017264510329775024,-0.002280621469350398,124,1
20260414,124,62,300917,9574.9678349999995,614355,62,513297,16239.962275000002,739877,0.48033353158500747,0.42653938814588488,0.50407463418380305,0.053794143439122588,0.0245790229429786,-0.021291765711209262,0.02274581547518055,124,1
20260415,124,62,372225,10184.462894999999,626469,62,623478,22930.417761000004,734872,0.49530322824358997,0.42945354822447596,0.46669423752020983,0.06584968001911401,0.019718241082110507,-0.0067646379060303267,0.012641113191831237,124,1
20260416,124,62,315473,9155.1059019999993,633250,62,485362,17067.999460999999,739190,0.49680380450367145,0.43217258966984257,0.45228789601002595,0.064631214833828887,0.010824158896928658,0.0058758532098106882,0.0018092454425452549,124,1
20260417,124,62,373105,12338.389901999999,608162,62,521867,16125.760794,790511,0.45564996916329747,0.41988924514665266,0.41733843435885298,0.035760724016644818,-0.039617844453217525,0.069428698981317385,-0.055673836379003819,124,1
20260420,124,62,336429,9402.8789419999994,615647,62,448817,14312.296713,764349,0.48130909803537308,0.42547782564753522,0.36976556453786824,0.05583127238783786,0.012307575941936523,-0.033095048645749393,0.024056373433962049,124,1
20260421,124,62,257897,8121.7127700000001,614623,62,429604,13249.828615,776637,0.47998171554922453,0.42226046920725585,0.33807124477092709,0.057721246341968679,-0.0016632908143790191,0.016076425821189011,-0.0096464047721877451,124,1
20260422,124,62,300585,10555.864943,610788,62,514135,14622.236536999997,759943,0.50582438482965963,0.42322464590963982,0.270802951126078,0.082599738920019816,-0.0062395972815856224,-0.021495241663737369,0.0092427008610899471,124,1
20260423,116,58,279161,13170.448838999999,464108,58,356975,15641.996467000001,621426,,0.42753888869441214,0,,0.089457646911426464,0.074011371954498306,-0.0048272543277710694,98,0.729197048873922
20260424,116,58,267760,11560.495133999999,488063,58,331057,16278.971434000001,632222,,0.43565967588604687,0,,0.051615141303317333,0.017372945451268534,0.012122144492940801,116,1
20260427,116,58,192266,8272.2418269999998,503315,58,273853,12133.730445000001,674737,0.44856623090916781,0.40578273525148734,0.50161198317221989,0.04278349565768047,0.031250064028619254,0.06724694806571109,-0.024335771700951098,116,1
20260428,116,58,200390,8145.4044129999993,509136,58,271738,13157.123133999999,680412,0.45088285025582642,0.40534520412688585,0.49767054376956626,0.045537646128940568,0.011565321915698916,0.0084106844592782073,0.00012393340871200931,116,1
20260429,116,58,237649,8570.2278019999994,515959,58,294907,14053.147091000003,689578,0.45248777055551831,0.40396505519891818,0.49514863500664019,0.048522715356600132,0.013401134470946858,0.013471249772196846,-0.001969655701157078,116,1
20260430,116,58,309424,10874.845448999999,535482,58,400963,20205.370182999999,735929,0.43945752597836396,0.40250968625743355,0.50508372194357298,0.036947839720930409,0.03783827784765844,0.067216471523163443,-0.022253983079739567,116,1
20260506,120,60,498258,16006.118666,554507,60,721780,43594.199796999994,720400,0.46106564458616733,0.40888175880507038,0.49933838311343492,0.05218388578109695,0.035351328335966478,-0.037343276321492973,0.036504324722689989,116,1
20260507,120,60,216640,7838.2346519999992,561940,60,417432,23509.997034999997,747635,0.4476986431165802,0.41028744698597713,0.5028868144245271,0.037411196130603064,0.013404700030838204,0.037805385896724039,-0.0155321133227757,120,1
20260508,120,60,302411,12606.519738000001,559263,60,428203,20435.498753,812476,0.41349507291154647,0.40195096858193674,0.49832220269307792,0.011544104329609728,-0.0047638537922198099,0.086728149431206408,-0.051557184582784493,120,1
20260511,120,60,398612,14883.281735,592187,60,734123,36605.956050000001,784138,0.44642231671890814,0.41490100680179531,0.48747425208435508,0.031521309917112827,0.058870334708357251,-0.034878568720799134,0.044660099333765385,120,1
20260512,120,60,226179,8532.8371429999988,592801,60,391506,19964.433727000003,792600,0.44267407659222252,0.41378128213918408,0.48835680066637743,0.02889279445303844,0.0010368346485147427,0.010791467828366945,-0.0057021415726663397,120,1
20260513,120,60,322524,11892.391898,612523,60,526233,27629.658769000001,848498,0.42993083727262155,0.40854443555721126,0.50025632759556504,0.021386401715410286,0.033269174647141284,0.07052485490789806,-0.026112295284903071,120,1
20260514,120,60,507878,18312.783593,588943,60,569216,26144.664991000001,882904,0.40273926688808315,0.3976346607026402,0.49055234681322174,0.0051046061854429503,-0.038496513600305621,0.040549300057277686,-0.039688683461770916,120,1
20260515,120,60,733174,30130.990378999999,579902,60,785033,30441.807074000004,950011,0.36405828851171596,0.39319531966923493,0.48573415612521759,-0.029137031157518978,-0.015351230934063228,0.076007131013111282,-0.051736355748933142,120,1
20260518,120,60,545897,22013.956841000003,603542,60,556154,16744.586598000002,987827,0.35934699068617509,0.39612116035608641,0.45851590674444459,-0.036774169669911316,0.040765508654910659,0.039805854879575081,-0.0092658863608584274,120,1
20260519,120,60,461337,20438.220976000001,616438,60,677291,20942.87586,1004690,0.36962420159994508,0.38831971215402711,0.43150448329804925,-0.018695510554082029,0.021367195654983413,0.017070802883500855,-0.0024928222178514222,120,1
20260520,120,60,419865,19495.426286999998,626289,60,510569,17083.367795999999,1002684,0.37565088726505785,0.39063598673819194,0.41156667421743637,-0.014985099473134089,0.015980520344300645,-0.0019966357782002409,0.0073140430613745488,120,1
20260521,120,60,586942,23199.531625999996,596840,60,782355,30315.699342,1000674,0.36455170960604905,0.37930201038387285,0.3861969284776221,-0.014750300777823799,-0.047021423017169391,-0.0020046196009909402,-0.01684435530852875,120,1
20260522,120,60,376837,16910.068839000003,591463,60,523489,15775.511992,1032779,0.35415351548947765,0.36986152897788471,0.36379123307979966,-0.015708013488407058,-0.0090091146705984851,0.032083375804707624,-0.023462705178170583,120,1
20260525,120,60,378329,14867.854100999997,580800,60,550609,21045.707022999999,968503,0.36526276303420346,0.43245278934146375,0.85689113104408887,-0.067190026307260287,-0.018028177586763668,-0.062235967230162503,0.033008012352839046,120,1
20260526,120,60,362012,15231.001011,599222,60,487632,19686.091085,970385,0.37299749997575327,0.43303812930808833,0.85396344435263094,-0.06004062933233506,0.031718319559228651,0.0019432051320439896,0.01067576839391649,120,1
20260527,120,60,575865,27003.185003000002,601906,60,720954,27115.571779999998,1038919,0.35332159383256595,0.43904221626701007,0.84239818384044607,-0.085720622434444116,0.0044791412865348738,0.070625576446461974,-0.041953176814323583,120,1
20260528,114,57,424098,21304.501659999998,549411,57,577066,20421.868393999997,892811,0.36446717272512125,0.44118653368193411,0.78518563716265599,-0.076719360956812865,0.12571088844129247,0.11403019017382028,-0.023766223524379199,96,0.76507427665960726
20260529,114,57,436236,21758.987599,574417,57,634501,25666.001371999999,926678,0.36341647469326083,0.44703417420771924,0.76979937978608948,-0.08361769951445841,0.04551419611183613,0.03793300037745951,-0.0061439917016936369,114,1
20260601,114,57,379772,19067.342132000002,593861,57,534620,18462.452266,983704,0.35476260714430324,0.44784947114573298,0.76711070542259752,-0.093086864001429737,0.033849973103163726,0.061538096296663999,-0.025036390101892285,114,1
20260602,118,59,339538,15687.596271000002,589011,59,556767,18496.787558,979822,0.35438085543874936,0.43828597689008952,0.74894905958760427,-0.083905121451340159,-0.01076009369195822,-0.0039646072395761326,-0.0015783818733301005,114,1
20260603,118,59,355008,14149.617412999998,597521,59,569663,20370.337097,973346,0.3549179169869931,0.45080029537564492,0.73448038567237073,-0.095882378388651823,0.014447947491642771,-0.006609363741577552,0.009552323287437223,118,1
20260604,118,59,364878,17390.472577,613250,59,542863,16536.923268000002,1020632,0.34179041916167663,0.45968009086176709,0.71547394487484406,-0.11788967170009046,0.026323761005889332,0.048580874632453412,-0.020088906317339405,118,1
20260605,118,59,405116,20060.152149999998,623776,59,545337,18768.841946,1066343,0.333593011054931,0.4556705354470813,0.70937135195805734,-0.12207752439215031,0.017164288626172034,0.044786955533434189,-0.021534602866057646,118,1
20260608,118,59,652361,37376.086928999997,660648,59,825299,26324.294841000003,1165319,0.32362597319562664,0.44763063438025819,0.69209848808877705,-0.12400466118463155,0.059110962909762477,0.092818164511794046,-0.03674534160020685,118,1
20260609,122,61,391002,22931.018083999996,673095,61,529536,18048.056321,1177130,0.32770808743760477,0.44030614740343083,0.67954329878798525,-0.11259805996582606,0.014096765599835314,0.010118259463717661,-0.0013570891478323541,118,1
20260610,122,61,437152,20325.186651000004,682787,61,623142,18776.912627000002,1140927,0.34049057781342035,0.44198579418142542,0.66596352278920923,-0.10149521636800507,0.014399156136949465,-0.030755311647821398,0.024805091272683051,122,1
20260611,122,61,340613,16172.608048999997,684557,61,419741,13992.630869999999,1144035,0.3395177151779542,0.44029766941612825,0.65424490536981461,-0.10077995423817404,0.0025923164910872645,0.0027241006655114655,-0.0007336676693823703,122,1
20260612,122,61,643556,22193.925783000002,676320,61,1024793,39298.182149000007,1069827,0.36044412862285635,0.43393201071042703,0.63426332376369232,-0.073487882087570677,-0.012032599184582146,-0.064865148356475111,0.036077484753296522,122,1
20260615,122,61,606359,20533.715936000001,679780,61,1052375,46178.149545,1050806,0.36618938681345053,0.43224760839321313,0.59711334773308,-0.066058221579762599,0.0051159214572983206,-0.017779510145098227,0.01287463197542933,122,1
20260616,122,61,564078,18857.520100000005,682619,61,674396,27197.478746000001,1083051,0.35448243907139915,0.43130121986399605,0.58182389687767255,-0.076818780792596908,0.0041763511724381419,0.030685968675473876,-0.016991932212556904,122,1
20260617,122,61,578679,18454.741418000001,691051,61,721340,27762.892313,1079158,0.35818376629858001,0.43047280799112098,0.5546429828342303,-0.072289041692540967,0.012352424998425184,-0.0035944752370848649,0.00698035306710767,122,1
20260618,122,61,675423,24923.516707999999,683885,61,1131464,47366.965004999998,1049483,0.35843616866994299,0.43510431992669246,0.52907461081547602,-0.076668151256749473,-0.010369712220950407,-0.027498290333760209,0.012715447723969316,122,1
20260622,122,61,782823,25838.361204999997,671463,61,1545271,73231.355511000016,975015,0.39877444401423034,0.43759598061224225,0.76705367457081119,-0.038821536598011908,-0.018163872580916382,-0.070956842559622216,0.035795053329702634,122,1
20260623,124,62,806079,33858.394931000003,671208,62,1163092,49792.750154999987,1097423,0.35998190396173979,0.44482773023559791,0.76987455269075344,-0.084845826273858116,-0.00074911052433268848,0.11295826218058183,-0.067197375245827765,122,1
20260624,124,62,506328,27672.689029999998,676528,62,784323,31027.444301,1087741,0.36520992647990308,0.44145357936934526,0.76062437190700516,-0.076243652889442182,0.0079260080332773149,-0.0088224868624040137,0.0084822667927905819,124,1
20260625,94,47,543777,26153.038499999999,540145,47,722317,39191.759500000007,802536,0.36887430419608219,0.46336562763268746,0.64637914739241864,-0.094491323436605268,0.063302664366494149,0.069207005892679738,-0.016851694224604741,76,0.68854239347854551
20260626,96,48,789407,48187.414700000001,573468,48,856321,37488.046999999999,886573,0.35472673551907768,0.46015250486778231,0.63909643633295232,-0.10542576934870462,0.061620490794138609,0.10302216972198132,-0.036788336172180885,94,1
20260629,96,48,605264,32174.656299999995,603272,48,914075,47459.045199999993,853993,0.38336699136553937,0.46556127619897031,0.62760788188833194,-0.082194284833430942,0.051971513667719911,-0.036748242953484937,0.042727567239550124,96,1
20260630,96,48,435011,19946.282799999997,615889,48,629728,31953.443300000003,869304,0.38040944205356747,0.47076687693689406,0.62065401601004044,-0.090357434883326593,0.020914280788765265,0.017928718385279506,-0.0018486685674877254,96,1
20260701,96,48,530813,27514.445800000001,615558,48,903593,48816.207200000004,899044,0.36810045509252698,0.46875471554120973,0.61933828160797355,-0.10065426044868275,-0.00053743450524363972,0.034211277067631114,-0.020247200195530144,96,1
20260702,96,48,596452,35991.569700000007,628843,48,725523,33179.595600000001,990268,0.33886505456314453,0.46817452446035623,0.61702131601848176,-0.1293094698972117,0.021582044259030018,0.10146778133217062,-0.051458402933575946,96,1
20260703,96,48,506646,24577.9499,641010,48,676347,29577.883000000002,994138,0.3459069896384932,0.4644676076978595,0.61106334105536619,-0.1185606180593663,0.01934823159357741,0.0039080329769314972,0.0051244170412034756,96,1
20260706,96,48,334638,17562.1109,650559,48,547879,23793.079300000001,989390,0.35362651755579066,0.46272391523619899,0.60523223588050601,-0.10909739768040833,0.01489680348200496,-0.0047759968937914048,0.0087435510424744428,96,1
20260707,96,48,386769,20395.1872,649187,48,571991,22263.366300000002,1034644,0.3397231980127442,0.45470560093714091,0.60151761073409382,-0.11498240292439671,-0.0021089555290142786,0.045739293908367784,-0.028431371951200921,96,1
20260708,96,48,368556,17052.030500000001,650729,48,476507,20610.036500000002,1038851,0.34114718638462865,0.44937400903570163,0.59349009813089648,-0.10822682265107297,0.0023752786177172369,0.0040661328920865531,-0.0015827004016436329,96,1
20260709,96,48,555253,22591.770199999999,642113,48,880112,39529.6345,967709,0.35951714089430098,0.45233117734527795,0.57598107119917608,-0.092814036450976967,-0.013240534846303146,-0.068481428039247214,0.037006830099788113,96,1
20260710,96,48,591115,21331.068800000001,620173,48,817473,41771.111899999996,955824,0.3534096418174742,0.44404782563177359,0.55756070601657237,-0.090638183814299389,-0.034168440757312186,-0.01228158464993092,-0.0062460321700163121,96,1
20260713,96,48,695502,33515.993199999997,625545,48,752053,31761.281000000003,1058779,0.31751224119773741,0.43641304205415238,0.54684846858442915,-0.11890080085641497,0.0086620991239541225,0.10771334471618206,-0.061918265072839603,96,1
20260714,96,48,636628,27108.6001,631464,48,839221,30535.711800000001,1039607,0.32676603039019148,0.43213882131172621,0.51492426114749168,-0.10537279092153473,0.0094621490060667092,-0.018107650416186949,0.014896777579610573,96,1
20260715,96,48,396627,14933.8089,634351,48,616122,29347.920999999998,1001559,0.33596014366700022,0.43620065028841915,0.48318000378993953,-0.10024050662141892,0.0045719154219401262,-0.036598445374069241,0.024496266167027013,96,1
20260716,96,48,707366,28491.625999999997,636642,48,886360,31782.961799999997,1059913,0.32135034637326815,0.42170804641847959,0.46286739893490042,-0.10035770004521144,0.0036115652060137054,0.058263167721522145,-0.034270222689512256,96,1
20260717,96,48,984046,57139.200499999992,698744,48,1189694,39093.463799999998,1120696,0.30647136947942782,0.43678547224617703,0.40473002682143955,-0.13031410276674921,0.097546187653343636,0.057347159625365476,0.00077745784840456097,96,1
20260720,98,49,793952,36434.703399999999,657501,49,1184878,47384.074800000002,1036423,0.30958553530733673,0.43484554576402634,0.3727681997539441,-0.12526001045668961,-0.066522217006514547,-0.075434372925396356,0.020916875522138681,96,1
20260721,98,49,621004,23049.089200000002,623305,49,957428,43628.526299999998,927380,0.35660960590139062,0.42325507334563578,0.31960843111270182,-0.066645467444245154,-0.052009046374073956,-0.10521090327018988,0.044185571489629996,98,1
20260722,98,49,656175,21781.575599999996,614358,49,829189,39677.697,880372,0.38715770060839488,0.41986822879355873,0.27062211904491112,-0.032710528185163845,-0.014354128396210523,-0.050689037934827146,0.024544636725060215,98,1
20260723,92,46,240715,12893.392699999997,479665,46,334141,17221.809699999998,678899,,0.41401683463321837,0,,0.045612233752048058,0.071182485260240361,-0.022144093456109439,74,0.72937788095508893
20260724,92,46,297329,17109.984500000002,491657,46,385818,19448.151899999997,712920,,0.40815738636882493,0,,0.025000781795628198,0.050112019608218601,-0.019014055330564387,92,1
20260727,92,46,246126,14003.876399999997,510056,46,392557,18634.5118,770298,0.38842374123791634,0.41031122720789154,0.54552412848321641,-0.021887485969975196,0.037422430678298084,0.08048308365595018,-0.032359077086811384,92,1
20260728,92,46,383178,21332.753699999997,524919,46,417436,19736.2677,809135,0.37431981921962421,0.41755815468325175,0.55694971867705501,-0.043238335463627542,0.029139937575481906,0.050418149858885784,-0.018724509002978864,92,1
20260729,94,47,294756,16209.773900000002,541258,47,379895,19651.640100000001,832503,0.37247074874396624,0.42153835432557413,0.56128977311191686,-0.049067605581607887,0.030227520817497557,0.028844383199342509,-0.0056009726742695569,92,1
20260730,94,47,383336,21931.386000000002,552052,47,457985,25145.556499999992,840455,0.3753700725290936,0.42335495496084724,0.5608072347212617,-0.047984882431753639,0.019942430412114,0.0095519175306275177,0.0020687732436719341,94,1
20260731,94,47,237362,12028.4128,553820,47,370685,19003.184300000001,853194,0.37293855734512554,0.41999139501104737,0.56059712270098239,-0.047052837665921832,0.0032025968568178361,0.015157266004723632,-0.0078785959424261427,94,1
20260803,94,47,220775,12140.296900000001,560628,47,383671,14136.583500000001,902807,0.3583547049511015,0.4154454439930354,0.56672896302193132,-0.057090739041933902,0.012292802715683795,0.058149729135460397,-0.030422582859872042,94,1
20260804,94,47,163779,9019.3317999999999,563411,47,312900,11508.058199999998,930078,0.35267461508466363,0.40937331485370032,0.56665298505713801,-0.056698699769036687,0.0049640760004851705,0.030206899148987547,-0.016733233795829673,94,1
20260805,94,47,245209,10720.946800000002,565755,47,400594,17797.223600000005,896397,0.37243289852679473,0.40532653165711735,0.55917920982223457,-0.032893633130322619,0.0041603731556536881,-0.036213091805203435,0.024121369491171343,94,1
20260806,94,47,142456,6352.5371000000005,566308,47,231282,9251.8788999999997,894162,0.37296047067294297,0.40623922042083477,0.55536505371558476,-0.0332787497478918,0.00097745490539190988,-0.0024933149039990093,0.0019067785018247077,94,1
20260807,94,47,253975,8957.4998000000014,565710,47,373213,17839.302499999998,859895,0.39039614156959823,0.40461999565176882,0.5483040533668162,-0.014223854082170584,-0.0010559624797813205,-0.038323033186380098,0.023053537559826632,94,1
20260810,94,47,194910,6358.7816000000021,557955,47,281355,12148.957800000004,852436,0.39083876461533423,0.40122336824991578,0.54121516657437552,-0.010384603634581546,-0.013708437185130191,-0.0086743148872827497,-0.00020763114607482436,94,1
20260811,94,47,191173,7832.4720000000007,551807,47,303356,12125.634899999999,872646,0.37484431252343509,0.40183343987595721,0.53546589462762195,-0.026989127352522124,-0.01101880976064378,0.023708524745552746,-0.01868843462557546,94,1
20260812,94,47,153551,6053.1721000000007,560942,47,251292,9282.1654999999973,887661,0.37393035525486579,0.40223717328028141,0.53017424373689681,-0.028306818025415625,0.016554701190814904,0.017206289835740952,-0.0041279003238436085,94,1
20260813,94,47,260579,8910.0686000000005,557542,47,371856,14447.233500000004,888114,0.36784782260161486,0.40446989481346057,0.51342712235829269,-0.036622072211845713,-0.0060612327121164038,0.00051032995704441227,-0.0026598039628524862,94,1
20260814,94,47,267217,12109.5303,587528,47,425517,13538.334600000002,926846,0.34729028760365982,0.42756851925941469,0.49329623989846627,-0.080278231655754873,0.053782495309770383,0.043611518341113868,-0.0060498486500246253,94,1
20260817,94,47,213999,8194.6076999999987,594523,47,453813,13712.332899999999,911993,0.36288987565877845,0.42450337354271589,0.48478011517965958,-0.06161349788393744,0.01190581555262047,-0.016025315964032859,0.014427083402118632,94,1
20260818,94,47,237704,9594.5432000000001,603468,47,361446,13279.273099999999,927706,0.36097487099257219,0.42352066922341297,0.47004847260990584,-0.062545798230840777,0.015045675272445306,0.017229298909092503,-0.0044924846466947582,94,1
20260819,94,47,628188,26982.457400000003,656394,47,572019,18911.626,1005878,0.32330074786400065,0.44819456443125549,0.42689824529318909,-0.12489381656725485,0.087703076219451573,0.084263764597835952,-0.016488002016753159,94,1
20260820,94,47,291010,11026.452799999999,661404,47,493309,13217.2997,1009358,0.32392142246261241,0.44676430733510875,0.41430676541601974,-0.12284288487249634,0.0076326109013793546,0.0034596640944528066,0.00092042698186578368,94,1
20260821,94,47,239013,8813.7678999999989,661890,47,313471,8815.600800000002,999208,0.32531147084463385,0.44678326445826611,0.39777063123307593,-0.12147179361363225,0.00073480051526752176,-0.010055896916653952,0.0063659575690613026,94,1
20260824,94,47,302648,12317.4853,641563,47,413273,11514.079399999999,998550,0.3843475339391853,0.44215855958254757,0.881986789934596,-0.057811025643362268,-0.030710541026454548,-0.00065852154906686101,-0.011840963025661339,94,1
20260825,94,47,236724,10032.124599999997,647745,47,331407,8812.1489000000038,987986,0.38875552274594261,0.44968341571554221,0.88114243723448415,-0.060927892969599606,0.0096358424659776197,-0.01057934004306244,0.010210272097105504,94,1
20260826,94,47,337736,13858.586000000001,629548,47,537616,19320.444800000001,910841,0.40282419109602113,0.44941058879294354,0.87399806152861392,-0.04658639769692241,-0.028092845178272315,-0.078083090246218068,0.036037710357020809,94,1
20260827,90,45,254546,9544.0489000000016,481028,45,342235,12309.047,631032,0.42881053298503469,0.44718970226774279,0.79622232613348198,-0.018379169282708108,-0.055185764940069618,0.0066350029490717371,-0.028315007053206498,72,0.71792255073231503
20260828,90,45,163641,5753.8135999999986,472725,45,180588,7857.6091000000006,642519,0.41538736412573629,0.45360375271482434,0.77788358422013482,-0.038216388589088046,-0.017260949466559119,0.018203514243334728,-0.017795802384763412,90,1
20260831,90,45,246729,11238.893,486829,45,322536,12028.2102,661134,0.41288411287696475,0.46109356597928092,0.76775035432326655,-0.048209453102316169,0.029835528055423343,0.028971905889164366,-0.0040448547582412455,90,1
20260901,90,45,200465,7902.5976000000001,491746,45,254431,11814.575699999999,661625,0.4143096186025042,0.46274854351668809,0.7513193933261717,-0.04843892491418389,0.010100055666363343,0.00074266336325162525,0.0038555249602992433,90,1
20260902,92,46,291946,12091.333199999999,491412,46,335528,13064.6389,691541,0.39940449320365329,0.46134169836809857,0.74156454229373436,-0.061937205164445286,-0.00075648810564803777,0.042504439826185528,-0.02470497350809063,90,1
20260903,92,46,254221,9140.8748999999989,478643,46,266066,11779.2336,696524,0.38805186153176008,0.45949591405457824,0.73061445734946606,-0.071444052522818158,-0.025984306447542998,0.0072056465198737313,-0.015006513361054919,92,1
20260904,92,46,301541,11786.2402,479407,46,411205,18123.4251,701426,0.385756428744504,0.45801365119591614,0.71997141001310094,-0.07225722245141214,0.0015961791982751236,0.0070378048710453625,-0.0035212016675076818,92,1
20260907,92,46,281228,12658.441400000002,505894,46,348302,13585.3246,737139,0.38607691984421127,0.45774523592840793,0.70828610342605547,-0.071668316084196659,0.055249506160736074,0.050914850604340298,-0.007813128528758935,92,1
20260908,92,46,192900,7628.4326000000019,511951,46,459731,10889.437400000001,747565,0.38477024338812099,0.45662537502991035,0.69805623747534762,-0.07185513164178936,0.011972863880575772,0.014143872458247359,-0.0035147900337320088,92,1
